City Name,Year,Month,Day of Week,Time of Day,Accident Severity,Number of Vehicles Involved,Vehicle Type Involved,Number of Casualties,Number of Fatalities,Weather Conditions,Road Type,Road Condition,Lighting Conditions,Traffic Control Presence,Speed Limit (km/h),Driver Age,Driver Gender,Driver License Status,Alcohol Involvement,Accident Location Details,Accident ID,State Name
"Ahmedabad",2022,"August","Sunday",1899-12-30 12:26:00.000,"Serious",1,"Two-Wheeler",3,3,"Rainy","State Highway","Under Construction","Daylight","Signs",59,55,"Female","Expired","Yes","Bridge",97,"Gujarat"
"Kolkata",2018,"June","Saturday",1899-12-30 20:12:00.000,"Serious",1,"Bus",0,3,"Rainy","State Highway","Under Construction","Dawn","Police Checkpost",88,53,"Male","Expired","Yes","Intersection",127,"West Bengal"
"Bangalore",2020,"May","Monday",1899-12-30 02:21:00.000,"Fatal",1,"Two-Wheeler",6,1,"Rainy","Village Road","Wet","Daylight","Police Checkpost",54,29,"Male","Expired","Yes","Straight Road",146,"Karnataka"
"Chennai",2022,"April","Saturday",1899-12-30 14:54:00.000,"Serious",1,"Truck",3,2,"Hazy","Urban Road","Under Construction","Dawn","Signs",69,41,"Male","Expired","Yes","Curve",151,"Tamil Nadu"
"New Delhi",2021,"September","Thursday",1899-12-30 20:15:00.000,"Serious",1,"Truck",10,0,"Stormy","National Highway","Damaged","Dusk","Signs",102,63,"Female","Expired","Yes","Straight Road",218,"Delhi"
"Vijayawada",2022,"October","Tuesday",1899-12-30 09:38:00.000,"Serious",1,"Cycle",5,3,"Hazy","National Highway","Wet","Dusk","Signs",112,20,"Male","Expired","No","Curve",284,"Andhra Pradesh"
"Coimbatore",2018,"November","Sunday",1899-12-30 15:36:00.000,"Minor",1,"Auto-Rickshaw",8,0,"Hazy","State Highway","Under Construction","Dawn","None",103,47,"Male","Expired","Yes","Straight Road",371,"Tamil Nadu"
"Varanasi",2021,"June","Monday",1899-12-30 20:31:00.000,"Fatal",1,"Cycle",10,2,"Stormy","Village Road","Dry","Dusk","Police Checkpost",87,27,"Male","Expired","No","Intersection",383,"Uttar Pradesh"
"Udaipur",2020,"February","Tuesday",1899-12-30 04:58:00.000,"Serious",1,"Cycle",8,1,"Rainy","National Highway","Dry","Dawn","Signs",79,62,"Male","Expired","No","Intersection",439,"Rajasthan"
"Siliguri",2021,"May","Sunday",1899-12-30 09:08:00.000,"Fatal",1,"Bus",2,2,"Stormy","Village Road","Damaged","Dawn","Signs",65,42,"Male","Expired","No","Bridge",549,"West Bengal"
"Mangalore",2023,"December","Wednesday",1899-12-30 02:16:00.000,"Minor",1,"Truck",0,4,"Rainy","Urban Road","Damaged","Dawn","Signs",60,68,"Female","Expired","Yes","Straight Road",582,"Karnataka"
"Tirupati",2019,"April","Tuesday",1899-12-30 18:07:00.000,"Serious",1,"Car",10,5,"Hazy","Village Road","Under Construction","Dawn","Signals",37,46,"Male","Expired","Yes","Intersection",630,"Andhra Pradesh"
"Jodhpur",2020,"September","Tuesday",1899-12-30 04:30:00.000,"Serious",1,"Cycle",0,2,"Stormy","Village Road","Dry","Dawn","Signals",50,32,"Female","Expired","No","Intersection",710,"Rajasthan"
"Bangalore",2021,"October","Friday",1899-12-30 13:08:00.000,"Minor",1,"Pedestrian",2,3,"Stormy","Urban Road","Dry","Dawn","Signs",97,37,"Male","Expired","No","Straight Road",812,"Karnataka"
"New Delhi",2020,"July","Friday",1899-12-30 21:15:00.000,"Serious",1,"Car",8,0,"Clear","Urban Road","Under Construction","Dusk","Police Checkpost",81,68,"Male","Expired","Yes","Straight Road",888,"Delhi"
"Jaipur",2018,"October","Saturday",1899-12-30 04:24:00.000,"Minor",1,"Bus",9,2,"Rainy","Urban Road","Wet","Dusk","Signs",79,64,"Male","Expired","No","Intersection",932,"Rajasthan"
"Kanpur",2018,"March","Saturday",1899-12-30 08:51:00.000,"Fatal",1,"Cycle",7,5,"Clear","Urban Road","Under Construction","Daylight","Signs",81,39,"Male","Expired","No","Straight Road",964,"Uttar Pradesh"
"Kanpur",2018,"December","Sunday",1899-12-30 21:40:00.000,"Serious",1,"Auto-Rickshaw",10,0,"Stormy","Urban Road","Dry","Dark","Signs",89,42,"Female","Expired","Yes","Bridge",1058,"Uttar Pradesh"
"Nagpur",2019,"March","Monday",1899-12-30 11:29:00.000,"Fatal",1,"Car",2,4,"Rainy","Urban Road","Damaged","Dark","Police Checkpost",108,59,"Female","Expired","No","Curve",1133,"Maharashtra"
"Nagpur",2021,"August","Tuesday",1899-12-30 08:50:00.000,"Minor",1,"Two-Wheeler",10,3,"Clear","Village Road","Dry","Daylight","Police Checkpost",80,19,"Female","Expired","Yes","Curve",1152,"Maharashtra"
"Jaipur",2022,"May","Tuesday",1899-12-30 04:17:00.000,"Minor",1,"Auto-Rickshaw",10,2,"Foggy","Village Road","Dry","Dark","None",59,35,"Female","Expired","Yes","Straight Road",1173,"Rajasthan"
"Jaipur",2019,"December","Friday",1899-12-30 12:11:00.000,"Serious",1,"Bus",1,2,"Clear","Urban Road","Under Construction","Dusk","Police Checkpost",45,26,"Female","Expired","Yes","Intersection",1246,"Rajasthan"
"Rohini",2018,"June","Saturday",1899-12-30 10:30:00.000,"Serious",1,"Two-Wheeler",2,1,"Clear","State Highway","Dry","Dark","None",111,56,"Male","Expired","Yes","Intersection",1274,"Delhi"
"Madurai",2021,"December","Saturday",1899-12-30 16:57:00.000,"Fatal",1,"Car",0,0,"Hazy","National Highway","Damaged","Dusk","None",111,25,"Male","Expired","Yes","Curve",1275,"Tamil Nadu"
"Pune",2022,"June","Friday",1899-12-30 19:19:00.000,"Serious",1,"Cycle",8,5,"Rainy","Urban Road","Under Construction","Dusk","Signals",94,25,"Male","Expired","Yes","Straight Road",1278,"Maharashtra"
"Surat",2022,"August","Sunday",1899-12-30 07:11:00.000,"Minor",1,"Auto-Rickshaw",10,0,"Clear","Urban Road","Dry","Dark","Signals",120,46,"Male","Expired","Yes","Bridge",1283,"Gujarat"
"Vadodara",2022,"April","Tuesday",1899-12-30 13:33:00.000,"Serious",1,"Two-Wheeler",9,0,"Hazy","State Highway","Under Construction","Daylight","Police Checkpost",89,37,"Female","Expired","Yes","Curve",1323,"Gujarat"
"Kolkata",2019,"November","Friday",1899-12-30 02:15:00.000,"Serious",1,"Two-Wheeler",7,2,"Rainy","National Highway","Damaged","Dawn","Police Checkpost",71,38,"Male","Expired","Yes","Curve",1367,"West Bengal"
"Coimbatore",2018,"October","Saturday",1899-12-30 19:23:00.000,"Serious",1,"Bus",2,1,"Foggy","State Highway","Dry","Dawn","Signs",59,18,"Female","Expired","No","Straight Road",1370,"Tamil Nadu"
"Surat",2018,"February","Tuesday",1899-12-30 17:10:00.000,"Fatal",1,"Bus",5,0,"Rainy","Urban Road","Under Construction","Dawn","Police Checkpost",75,18,"Male","Expired","Yes","Curve",1512,"Gujarat"
"Surat",2020,"October","Sunday",1899-12-30 14:17:00.000,"Fatal",1,"Pedestrian",8,4,"Stormy","State Highway","Damaged","Daylight","None",55,28,"Female","Expired","Yes","Bridge",1574,"Gujarat"
"Dwarka",2022,"January","Wednesday",1899-12-30 22:53:00.000,"Minor",1,"Truck",10,5,"Hazy","Village Road","Dry","Dusk","None",104,35,"Male","Expired","No","Straight Road",1584,"Delhi"
"Bangalore",2022,"February","Wednesday",1899-12-30 00:25:00.000,"Minor",1,"Cycle",0,5,"Rainy","National Highway","Under Construction","Dusk","None",72,38,"Female","Expired","Yes","Straight Road",1599,"Karnataka"
"Madurai",2023,"December","Monday",1899-12-30 01:56:00.000,"Fatal",1,"Bus",3,5,"Rainy","State Highway","Damaged","Dusk","Signals",87,28,"Female","Expired","No","Intersection",1712,"Tamil Nadu"
"Chennai",2022,"November","Tuesday",1899-12-30 04:04:00.000,"Serious",1,"Truck",0,0,"Foggy","State Highway","Dry","Dawn","Police Checkpost",38,22,"Male","Expired","Yes","Bridge",1811,"Tamil Nadu"
"Vijayawada",2021,"August","Wednesday",1899-12-30 06:12:00.000,"Minor",1,"Car",2,2,"Rainy","Village Road","Under Construction","Dawn","None",48,43,"Male","Expired","Yes","Bridge",1835,"Andhra Pradesh"
"Jaipur",2018,"February","Monday",1899-12-30 07:01:00.000,"Serious",1,"Pedestrian",4,5,"Hazy","Urban Road","Under Construction","Dark","Signals",73,23,"Male","Expired","Yes","Curve",1897,"Rajasthan"
"Bangalore",2022,"December","Tuesday",1899-12-30 08:14:00.000,"Minor",1,"Truck",3,2,"Clear","Village Road","Dry","Daylight","Signs",109,23,"Female","Expired","No","Curve",1912,"Karnataka"
"Tirupati",2018,"November","Monday",1899-12-30 09:44:00.000,"Fatal",1,"Pedestrian",3,1,"Hazy","Urban Road","Damaged","Dark","Signs",98,22,"Female","Expired","No","Straight Road",1922,"Andhra Pradesh"
"Rohini",2021,"July","Friday",1899-12-30 06:50:00.000,"Serious",1,"Truck",0,0,"Hazy","Village Road","Wet","Dark","Signs",92,41,"Male","Expired","No","Curve",1925,"Delhi"
"Udaipur",2021,"June","Sunday",1899-12-30 12:23:00.000,"Minor",1,"Auto-Rickshaw",2,1,"Clear","State Highway","Under Construction","Dusk","Signs",80,34,"Female","Expired","Yes","Intersection",1930,"Rajasthan"
"Tirupati",2019,"October","Thursday",1899-12-30 06:21:00.000,"Fatal",1,"Pedestrian",0,0,"Hazy","National Highway","Dry","Dark","None",53,68,"Female","Expired","No","Curve",2026,"Andhra Pradesh"
"Surat",2022,"August","Sunday",1899-12-30 13:32:00.000,"Serious",1,"Truck",10,1,"Rainy","National Highway","Wet","Dusk","Police Checkpost",83,28,"Male","Expired","Yes","Bridge",2079,"Gujarat"
"Kanpur",2019,"March","Friday",1899-12-30 22:01:00.000,"Serious",1,"Auto-Rickshaw",8,5,"Rainy","Village Road","Under Construction","Dawn","Police Checkpost",57,40,"Female","Expired","No","Bridge",2218,"Uttar Pradesh"
"Kolkata",2022,"November","Saturday",1899-12-30 22:31:00.000,"Fatal",1,"Cycle",7,5,"Foggy","National Highway","Dry","Daylight","Signs",111,65,"Female","Expired","No","Straight Road",2240,"West Bengal"
"Chennai",2021,"September","Sunday",1899-12-30 14:48:00.000,"Fatal",1,"Pedestrian",8,3,"Stormy","Urban Road","Damaged","Daylight","Police Checkpost",63,45,"Female","Expired","Yes","Intersection",2263,"Tamil Nadu"
"Tirupati",2023,"March","Thursday",1899-12-30 08:37:00.000,"Fatal",1,"Pedestrian",0,1,"Foggy","State Highway","Damaged","Dusk","None",49,28,"Female","Expired","No","Curve",2272,"Andhra Pradesh"
"Siliguri",2018,"July","Tuesday",1899-12-30 09:28:00.000,"Fatal",1,"Two-Wheeler",10,0,"Rainy","National Highway","Dry","Dawn","Police Checkpost",115,49,"Male","Expired","Yes","Intersection",2280,"West Bengal"
"Chennai",2020,"April","Friday",1899-12-30 11:13:00.000,"Minor",1,"Auto-Rickshaw",3,3,"Foggy","Urban Road","Under Construction","Daylight","Police Checkpost",99,31,"Male","Expired","Yes","Curve",2299,"Tamil Nadu"
"Lucknow",2018,"September","Friday",1899-12-30 16:25:00.000,"Serious",1,"Pedestrian",0,4,"Foggy","Urban Road","Damaged","Dark","Signs",107,60,"Male","Expired","Yes","Straight Road",2325,"Uttar Pradesh"
"Vijayawada",2023,"October","Wednesday",1899-12-30 15:40:00.000,"Fatal",1,"Car",10,3,"Hazy","Urban Road","Damaged","Dusk","None",42,68,"Male","Expired","No","Intersection",2357,"Andhra Pradesh"
"Kanpur",2021,"June","Friday",1899-12-30 21:50:00.000,"Minor",1,"Cycle",5,4,"Clear","Village Road","Wet","Dawn","Police Checkpost",119,58,"Male","Expired","Yes","Straight Road",2369,"Uttar Pradesh"
"Bangalore",2022,"July","Thursday",1899-12-30 01:47:00.000,"Fatal",1,"Pedestrian",8,4,"Rainy","National Highway","Wet","Daylight","Signs",58,20,"Female","Expired","Yes","Straight Road",2382,"Karnataka"
"Ahmedabad",2018,"January","Thursday",1899-12-30 18:02:00.000,"Fatal",1,"Bus",4,2,"Rainy","State Highway","Dry","Dusk","Signs",33,19,"Male","Expired","Yes","Bridge",2406,"Gujarat"
"Ahmedabad",2022,"June","Monday",1899-12-30 08:18:00.000,"Fatal",1,"Cycle",1,3,"Hazy","Village Road","Dry","Dusk","Signs",102,64,"Female","Expired","No","Curve",2415,"Gujarat"
"Durgapur",2022,"May","Sunday",1899-12-30 15:52:00.000,"Fatal",1,"Pedestrian",10,3,"Hazy","State Highway","Wet","Dawn","Signs",111,47,"Female","Expired","Yes","Bridge",2424,"West Bengal"
"Visakhapatnam",2018,"December","Thursday",1899-12-30 10:38:00.000,"Minor",1,"Car",2,5,"Clear","State Highway","Damaged","Dark","Signals",88,41,"Female","Expired","Yes","Intersection",2440,"Andhra Pradesh"
"Vadodara",2019,"March","Monday",1899-12-30 02:41:00.000,"Fatal",1,"Bus",10,1,"Stormy","Village Road","Under Construction","Dusk","Police Checkpost",89,51,"Female","Expired","No","Straight Road",2448,"Gujarat"
"Bangalore",2022,"January","Tuesday",1899-12-30 02:08:00.000,"Fatal",1,"Auto-Rickshaw",10,4,"Stormy","National Highway","Wet","Dawn","Signs",47,34,"Female","Expired","No","Bridge",2460,"Karnataka"
"Siliguri",2023,"April","Sunday",1899-12-30 13:02:00.000,"Serious",1,"Bus",10,3,"Rainy","Village Road","Damaged","Dusk","Signals",79,45,"Female","Expired","No","Intersection",2521,"West Bengal"
"Bangalore",2018,"July","Monday",1899-12-30 04:02:00.000,"Fatal",1,"Pedestrian",4,0,"Clear","Urban Road","Dry","Dusk","None",83,70,"Female","Expired","No","Bridge",2533,"Karnataka"
"Jaipur",2019,"July","Saturday",1899-12-30 11:14:00.000,"Fatal",1,"Car",5,1,"Stormy","National Highway","Wet","Dark","Police Checkpost",71,59,"Female","Expired","No","Straight Road",2593,"Rajasthan"
"Mysore",2018,"January","Saturday",1899-12-30 19:34:00.000,"Serious",1,"Two-Wheeler",0,2,"Rainy","State Highway","Wet","Daylight","Signals",37,28,"Male","Expired","Yes","Intersection",2640,"Karnataka"
"Jaipur",2020,"June","Saturday",1899-12-30 14:31:00.000,"Minor",1,"Auto-Rickshaw",4,0,"Foggy","Urban Road","Damaged","Daylight","Signals",119,44,"Male","Expired","Yes","Straight Road",2694,"Rajasthan"
"Madurai",2020,"June","Thursday",1899-12-30 03:45:00.000,"Fatal",1,"Bus",4,0,"Stormy","National Highway","Under Construction","Dark","Signs",107,20,"Female","Expired","Yes","Intersection",2848,"Tamil Nadu"
"Visakhapatnam",2023,"November","Friday",1899-12-30 12:58:00.000,"Minor",1,"Auto-Rickshaw",3,2,"Clear","State Highway","Damaged","Dark","Police Checkpost",114,55,"Female","Expired","Yes","Intersection",2892,"Andhra Pradesh"
"New Delhi",2020,"January","Friday",1899-12-30 09:56:00.000,"Minor",1,"Auto-Rickshaw",0,4,"Hazy","State Highway","Under Construction","Dawn","Signals",30,23,"Female","Expired","Yes","Straight Road",2912,"Delhi"
"Udaipur",2022,"December","Thursday",1899-12-30 10:15:00.000,"Serious",1,"Pedestrian",3,0,"Stormy","Village Road","Damaged","Dusk","None",115,29,"Male","Expired","Yes","Straight Road",2967,"Rajasthan"
"Jodhpur",2018,"August","Saturday",1899-12-30 02:01:00.000,"Fatal",2,"Car",3,2,"Foggy","State Highway","Under Construction","Dark","Signs",110,50,"Female","None","Yes","Straight Road",10,"Rajasthan"
"Nagpur",2022,"December","Tuesday",1899-12-30 13:34:00.000,"Serious",3,"Cycle",1,3,"Foggy","National Highway","Dry","Daylight","None",106,48,"Male","None","No","Intersection",24,"Maharashtra"
"Madurai",2018,"August","Tuesday",1899-12-30 11:10:00.000,"Fatal",3,"Auto-Rickshaw",2,2,"Stormy","National Highway","Wet","Daylight","Police Checkpost",92,43,"Female","None","Yes","Intersection",26,"Tamil Nadu"
"Durgapur",2021,"November","Friday",1899-12-30 09:04:00.000,"Minor",3,"Auto-Rickshaw",4,4,"Foggy","State Highway","Damaged","Dark","Signs",82,53,"Male","None","No","Intersection",47,"West Bengal"
"Mysore",2019,"October","Monday",1899-12-30 05:10:00.000,"Minor",4,"Bus",10,2,"Stormy","Village Road","Wet","Dark","None",44,42,"Female","None","Yes","Bridge",75,"Karnataka"
"Mysore",2022,"December","Tuesday",1899-12-30 22:37:00.000,"Serious",4,"Auto-Rickshaw",9,4,"Stormy","Urban Road","Wet","Dusk","None",92,20,"Female","None","No","Intersection",112,"Karnataka"
"Visakhapatnam",2021,"December","Thursday",1899-12-30 07:47:00.000,"Minor",4,"Bus",5,4,"Clear","State Highway","Under Construction","Dawn","Police Checkpost",119,29,"Male","None","No","Curve",141,"Andhra Pradesh"
"Ahmedabad",2021,"June","Saturday",1899-12-30 06:52:00.000,"Fatal",5,"Car",5,1,"Stormy","National Highway","Under Construction","Dark","Signals",56,70,"Female","None","No","Bridge",150,"Gujarat"
"Coimbatore",2023,"January","Sunday",1899-12-30 04:46:00.000,"Fatal",2,"Cycle",9,5,"Foggy","State Highway","Under Construction","Dark","None",34,51,"Female","None","No","Curve",173,"Tamil Nadu"
"Pune",2021,"May","Thursday",1899-12-30 13:53:00.000,"Minor",2,"Two-Wheeler",9,3,"Stormy","Urban Road","Wet","Daylight","Signals",75,44,"Male","None","No","Intersection",214,"Maharashtra"
"Lucknow",2021,"April","Tuesday",1899-12-30 21:09:00.000,"Serious",2,"Bus",2,2,"Clear","Urban Road","Damaged","Dawn","Police Checkpost",49,50,"Female","None","No","Straight Road",238,"Uttar Pradesh"
"New Delhi",2021,"May","Sunday",1899-12-30 04:51:00.000,"Minor",3,"Pedestrian",9,1,"Stormy","Urban Road","Dry","Dark","Signs",54,19,"Male","None","Yes","Curve",285,"Delhi"
"Tirupati",2020,"November","Friday",1899-12-30 13:03:00.000,"Fatal",2,"Pedestrian",1,1,"Stormy","National Highway","Under Construction","Dark","Signs",32,70,"Male","None","Yes","Intersection",290,"Andhra Pradesh"
"Dwarka",2022,"March","Sunday",1899-12-30 17:14:00.000,"Minor",4,"Auto-Rickshaw",8,2,"Foggy","National Highway","Dry","Daylight","None",61,35,"Male","None","No","Straight Road",305,"Delhi"
"Surat",2022,"December","Thursday",1899-12-30 02:20:00.000,"Minor",5,"Cycle",5,1,"Clear","Urban Road","Under Construction","Dark","Signs",84,61,"Female","None","No","Intersection",317,"Gujarat"
"Mangalore",2019,"July","Saturday",1899-12-30 14:12:00.000,"Serious",4,"Cycle",8,0,"Stormy","State Highway","Dry","Dusk","Signals",68,50,"Female","None","Yes","Straight Road",344,"Karnataka"
"Tirupati",2020,"February","Tuesday",1899-12-30 18:24:00.000,"Minor",3,"Pedestrian",9,3,"Stormy","Urban Road","Dry","Dusk","None",57,59,"Male","None","Yes","Bridge",375,"Andhra Pradesh"
"Mysore",2020,"September","Thursday",1899-12-30 22:01:00.000,"Minor",5,"Truck",0,3,"Foggy","Urban Road","Dry","Dark","Signs",80,51,"Female","None","Yes","Intersection",400,"Karnataka"
"Vijayawada",2019,"November","Wednesday",1899-12-30 05:52:00.000,"Serious",4,"Cycle",4,3,"Foggy","State Highway","Under Construction","Daylight","None",117,36,"Female","None","Yes","Straight Road",406,"Andhra Pradesh"
"Kolkata",2018,"August","Thursday",1899-12-30 21:29:00.000,"Minor",4,"Cycle",5,4,"Stormy","State Highway","Under Construction","Dawn","Signs",59,29,"Male","None","Yes","Straight Road",419,"West Bengal"
"Mumbai",2018,"December","Monday",1899-12-30 13:05:00.000,"Serious",1,"Bus",8,1,"Stormy","National Highway","Damaged","Daylight","Signs",55,45,"Male","None","Yes","Curve",477,"Maharashtra"
"Surat",2023,"January","Monday",1899-12-30 21:28:00.000,"Minor",2,"Two-Wheeler",10,5,"Clear","State Highway","Under Construction","Daylight","Signs",91,25,"Male","None","No","Bridge",498,"Gujarat"
"Siliguri",2019,"April","Monday",1899-12-30 18:32:00.000,"Serious",1,"Bus",8,1,"Foggy","Village Road","Damaged","Dawn","Signs",112,49,"Male","None","No","Bridge",503,"West Bengal"
"Kanpur",2021,"March","Friday",1899-12-30 20:36:00.000,"Fatal",5,"Pedestrian",8,1,"Stormy","National Highway","Under Construction","Daylight","Police Checkpost",97,48,"Male","None","Yes","Intersection",514,"Uttar Pradesh"
"Surat",2021,"May","Tuesday",1899-12-30 17:53:00.000,"Serious",1,"Bus",0,2,"Clear","National Highway","Damaged","Daylight","Signs",106,22,"Male","None","Yes","Curve",525,"Gujarat"
"Coimbatore",2018,"September","Thursday",1899-12-30 11:46:00.000,"Serious",4,"Auto-Rickshaw",7,3,"Stormy","State Highway","Damaged","Dark","Police Checkpost",106,37,"Male","None","No","Intersection",526,"Tamil Nadu"
"Jodhpur",2020,"May","Thursday",1899-12-30 16:17:00.000,"Minor",4,"Two-Wheeler",4,5,"Foggy","National Highway","Damaged","Daylight","Signs",75,67,"Female","None","No","Curve",542,"Rajasthan"
"Dwarka",2020,"September","Thursday",1899-12-30 23:37:00.000,"Serious",1,"Cycle",3,1,"Stormy","National Highway","Dry","Daylight","Signals",102,24,"Male","None","No","Curve",560,"Delhi"
"Coimbatore",2023,"January","Saturday",1899-12-30 22:07:00.000,"Serious",3,"Auto-Rickshaw",9,3,"Clear","Village Road","Damaged","Dawn","Signs",119,63,"Female","None","No","Straight Road",570,"Tamil Nadu"
"Mumbai",2020,"February","Monday",1899-12-30 03:26:00.000,"Minor",5,"Two-Wheeler",0,5,"Stormy","Village Road","Wet","Dark","Signals",43,69,"Male","None","No","Intersection",581,"Maharashtra"
"Madurai",2022,"May","Sunday",1899-12-30 00:39:00.000,"Minor",3,"Two-Wheeler",1,4,"Foggy","Village Road","Dry","Dark","Signals",46,63,"Female","None","No","Bridge",603,"Tamil Nadu"
"Dwarka",2020,"February","Thursday",1899-12-30 13:39:00.000,"Serious",5,"Truck",0,0,"Foggy","Village Road","Under Construction","Daylight","None",60,44,"Male","None","Yes","Intersection",605,"Delhi"
"Vadodara",2018,"November","Saturday",1899-12-30 17:09:00.000,"Minor",2,"Two-Wheeler",0,3,"Clear","Village Road","Under Construction","Dark","Signals",88,60,"Female","None","No","Bridge",632,"Gujarat"
"Jaipur",2023,"November","Saturday",1899-12-30 09:17:00.000,"Minor",4,"Car",1,0,"Stormy","Village Road","Under Construction","Dusk","Signs",89,23,"Male","None","Yes","Bridge",649,"Rajasthan"
"Mysore",2019,"July","Wednesday",1899-12-30 17:40:00.000,"Minor",3,"Cycle",7,0,"Clear","National Highway","Wet","Dusk","Signs",47,61,"Female","None","No","Bridge",654,"Karnataka"
